project_id,project_name,project_category,project_type,state,district,river,river_basin,terrain_type,development_type,climate_zone,elevation_m,capacity_mw,number_of_units,unit_capacity_mw,commissioning_year,project_life_years,gross_head_m,net_head_m,design_flow_m3s,minimum_flow_m3s,maximum_flow_m3s,annual_inflow_mcm,catchment_area_km2,reservoir_volume_mcm,dam_type,dam_height_m,dam_length_m,reservoir_area_km2,tunnel_length_km,tunnel_diameter_m,penstock_length_m,penstock_diameter_m,powerhouse_type,powerhouse_area_m2,excavation_volume_m3,turbine_type,turbine_efficiency,generator_efficiency,design_efficiency,number_of_turbines,number_of_generators,transformer_count,transformer_capacity_mva,crane_capacity_t,penstock_sections,project_complexity_score,terrain_complexity_score,civil_complexity_score,hydro_complexity_score,annual_generation_gwh,capacity_factor,plant_load_factor,availability_factor,annual_operating_hours,construction_duration_months,civil_construction_months,dam_construction_months,tunnel_construction_months,powerhouse_construction_months,electromechanical_installation_months,concrete_m3_per_mw,cement_mt_per_mw,reinforcement_steel_mt_per_mw,structural_steel_mt_per_mw,penstock_steel_mt_per_mw,excavation_m3_per_mw,synthetic_generation_version,generation_seed,source_type
HP-340,Sanjay Hydro Project Unit-340,Mini Hydro,run-of-river,Maharashtra,Satara,Pranahita,Godavari Basin,Mountainous,Greenfield,Alpine,2283.0,0.289,1,0.289,2014,50,144.4,133.3,0.242,0.033,0.292,4.87,38.0,0.042,Barrage/Weir,14.8,65.7,0.0,0.0,0.0,84.5,0.37,Surface,28.9,7220.2,Francis,0.922,0.972,0.896,1,1,1,0.37,,1,2.8,2.2,4.5,1.7,0.97,0.388,38.8,0.879,7700.0,20.1,13.0,7.6,0.0,5.2,4.6,2498.27,874.39,139.79,30.45,46.71,24983.39,v1.0,42,synthetic
HP-341,Tehri Hydro Project Unit-341,Micro Hydro,run-of-river,Uttarakhand,Pithoragarh,Teesta,Ganga Basin,Hilly,Greenfield,Alpine,2918.8,0.0764,2,0.0382,2004,35,32.1,31.0,0.293,0.046,0.402,8.19,21.1,0.22,Concrete Gravity,2.8,16.1,0.02,0.0,0.0,88.9,0.58,Surface,10.0,2447.5,Francis,0.912,0.971,0.886,2,2,2,0.05,,2,2.5,2.3,3.0,2.2,0.41,0.61,61.0,0.92,8059.2,9.7,5.9,4.3,0.0,2.8,2.2,2091.62,731.68,158.38,48.43,53.66,32035.34,v1.0,42,synthetic
HP-342,Subansiri Hydro Project Unit-342,Micro Hydro,run-of-river,Ladakh,Kargil,Beas,Indus Basin,Hilly,Greenfield,Alpine,3154.6,0.0119,1,0.0119,2010,40,14.8,14.1,0.096,0.012,0.132,2.65,33.8,0.291,Barrage/Weir,4.8,19.7,,0.0,0.0,46.4,0.28,Surface,10.0,718.5,Francis,0.911,0.974,0.887,1,1,1,0.02,,1,3.8,3.4,3.6,4.3,0.05,0.439,43.9,0.917,8032.9,11.3,6.7,4.2,0.0,2.8,3.3,2932.77,1025.21,260.5,50.42,117.65,60378.15,v1.0,42,synthetic
HP-343,Sardar Sarovar Hydro Project Unit-343,Micro Hydro,run-of-river,Meghalaya,Ri-Bhoi,Kameng,Brahmaputra Basin,Plain,Greenfield,Himalayan Sub-tropical,1825.1,0.0759,2,0.0379,2010,50,69.6,67.2,0.127,0.018,0.159,2.11,47.8,0.128,Concrete Gravity,12.5,48.7,0.01,0.0,0.0,10.9,0.76,Surface,10.0,2513.4,Francis,0.928,0.961,0.892,2,2,2,0.05,,2,2.9,2.1,2.1,4.6,0.27,0.41,41.0,0.942,8251.9,12.8,8.1,4.8,0.0,4.2,2.6,2160.74,756.26,163.37,50.07,55.34,33114.62,v1.0,42,synthetic
HP-344,Allain Duhangan Hydro Project Unit-344,Micro Hydro,run-of-river,Odisha,Koraput,Pranahita,Godavari Basin,Mountainous,Greenfield,Alpine,2340.6,0.0588,2,0.0294,2018,35,37.5,34.9,0.185,0.025,0.253,3.2,30.2,0.163,Concrete Gravity,8.0,62.9,0.02,0.0,0.0,28.4,0.75,Surface,10.0,2043.7,Francis,0.925,0.966,0.894,2,2,2,0.04,,2,3.9,3.8,4.0,3.9,0.29,0.564,56.4,0.923,8085.5,8.4,5.4,3.5,0.0,2.2,2.4,2212.59,773.81,170.07,45.92,59.52,34756.8,v1.0,42,synthetic
HP-345,Chamera Hydro Project Unit-345,Micro Hydro,run-of-river,Meghalaya,West Khasi Hills,Subansiri,Brahmaputra Basin,Mountainous,Greenfield,Tropical,603.8,0.0729,1,0.0729,2005,50,21.0,20.1,0.429,0.085,0.532,14.44,4.8,0.053,Trench Intake,8.3,36.5,0.01,0.0,0.0,33.3,0.31,Surface,10.0,2235.6,Francis,0.94,0.966,0.908,1,1,1,0.09,,1,3.1,1.9,2.8,4.5,0.27,0.427,42.7,0.861,7542.4,11.8,6.5,4.2,0.0,3.2,2.4,1993.14,698.22,150.89,43.9,52.13,30666.67,v1.0,42,synthetic
HP-346,Koteshwar Hydro Project Unit-346,Micro Hydro,run-of-river,Telangana,Nalgonda,Godavari,Godavari Basin,Hilly,Greenfield,Alpine,2885.4,0.0725,1,0.0725,2016,35,36.3,33.6,0.241,0.024,0.36,4.06,36.3,0.301,Trench Intake,7.9,37.8,0.03,0.0,0.0,109.3,0.28,Surface,10.0,2312.1,Francis,0.931,0.954,0.888,1,1,1,0.09,,1,1.6,1.7,1.3,1.9,0.38,0.592,59.2,0.922,8076.7,10.8,6.3,4.4,0.0,3.6,2.3,2071.72,725.52,157.24,41.38,53.79,31891.03,v1.0,42,synthetic
HP-347,Bhabha Hydro Project Unit-347,Micro Hydro,run-of-river,Gujarat,Narmada,Tawa,Narmada Basin,Hilly,Greenfield,Tropical,567.6,0.0414,1,0.0414,2002,35,75.4,71.6,0.065,0.009,0.095,2.22,22.0,0.485,Trench Intake,8.0,54.1,0.05,0.0,0.0,108.0,0.51,Surface,10.0,1425.6,Francis,0.938,0.978,0.917,1,1,1,0.05,,1,2.5,1.8,3.1,2.6,0.16,0.449,44.9,0.929,8138.0,11.9,7.1,4.7,0.0,4.1,3.2,2101.45,734.3,164.25,41.06,60.39,34434.78,v1.0,42,synthetic
HP-348,Rampur Hydro Project Unit-348,Micro Hydro,run-of-river,West Bengal,Kalimpong,Alaknanda,Ganga Basin,Hilly,Greenfield,Himalayan Sub-tropical,1294.6,0.0172,1,0.0172,2013,35,11.6,10.7,0.187,0.031,0.276,5.56,47.2,0.282,Trench Intake,5.5,20.7,0.03,0.0,0.0,84.7,0.88,Surface,10.0,880.2,Francis,0.935,0.979,0.915,1,1,1,0.02,,1,3.7,3.3,3.0,4.7,0.08,0.558,55.8,0.944,8269.4,9.4,5.5,4.1,0.0,2.4,2.4,2686.05,941.86,226.74,63.95,93.02,51174.42,v1.0,42,synthetic
HP-349,Koteshwar Hydro Project Unit-349,Micro Hydro,run-of-river,Karnataka,Shivamogga,Koyna,Krishna Basin,Mountainous,Greenfield,Himalayan Sub-tropical,1748.0,0.0677,1,0.0677,2007,40,76.2,70.3,0.112,0.012,0.158,2.54,34.1,0.255,Barrage/Weir,6.9,45.5,0.03,0.0,0.0,50.7,0.57,Surface,10.0,2134.0,Francis,0.939,0.977,0.917,1,1,1,0.09,,1,2.7,3.4,2.2,2.4,0.35,0.595,59.5,0.932,8164.3,12.6,8.1,5.2,0.0,4.3,3.0,2035.45,711.96,155.1,44.31,53.18,31521.42,v1.0,42,synthetic
HP-350,Pakal Dul Hydro Project Unit-350,Micro Hydro,run-of-river,Uttar Pradesh,Sonbhadra,Gandak,Ganga Basin,Mountainous,Greenfield,Tropical,492.1,0.0455,1,0.0455,2005,40,26.4,25.6,0.19,0.025,0.276,5.22,47.1,0.259,Trench Intake,4.4,22.0,0.03,0.0,0.0,25.7,0.83,Surface,10.0,1671.7,Francis,0.925,0.961,0.889,1,1,1,0.06,,1,2.4,2.5,2.9,1.7,0.23,0.589,58.9,0.885,7752.6,12.7,7.7,4.6,0.0,3.4,2.7,2270.33,795.6,178.02,35.16,63.74,36740.66,v1.0,42,synthetic
HP-351,Omkareshwar Hydro Project Unit-351,Micro Hydro,run-of-river,Uttarakhand,Uttarkashi,Yamuna,Ganga Basin,Mountainous,Greenfield,Tropical,761.8,0.078,1,0.078,2014,50,35.9,33.6,0.254,0.048,0.374,4.15,33.0,0.368,Trench Intake,14.2,101.0,0.04,0.0,0.0,111.2,0.31,Surface,10.0,2336.2,Francis,0.915,0.961,0.879,1,1,1,0.1,,1,3.1,3.3,1.5,4.5,0.32,0.467,46.7,0.947,8295.7,13.4,8.0,5.9,0.0,4.4,3.0,1958.97,685.9,148.72,33.33,50.0,29951.28,v1.0,42,synthetic
HP-352,Allain Duhangan Hydro Project Unit-352,Micro Hydro,run-of-river,Uttarakhand,Uttarkashi,Gandak,Ganga Basin,Mountainous,Greenfield,Alpine,2813.5,0.0436,1,0.0436,2004,35,72.9,69.0,0.073,0.012,0.097,1.42,2.2,0.147,Barrage/Weir,10.4,33.6,0.01,0.0,0.0,94.0,0.76,Surface,10.0,1483.7,Francis,0.943,0.974,0.918,1,1,1,0.06,,1,3.5,4.6,1.4,4.5,0.21,0.538,53.8,0.864,7568.6,8.9,5.7,3.3,0.0,2.3,2.1,2091.74,731.65,162.84,48.17,59.63,34029.82,v1.0,42,synthetic
HP-353,Lata Tapovan Hydro Project Unit-353,Micro Hydro,run-of-river,Madhya Pradesh,Khandwa,Godavari,Godavari Basin,Plain,Greenfield,Alpine,2251.8,0.0547,2,0.0273,2005,35,19.9,19.1,0.315,0.036,0.451,6.02,36.6,0.304,Barrage/Weir,9.5,58.5,0.03,0.0,0.0,63.3,0.4,Surface,10.0,1860.8,Francis,0.915,0.961,0.879,2,2,2,0.04,,2,4.0,3.5,4.3,4.2,0.2,0.416,41.6,0.874,7656.2,12.9,7.4,5.3,0.0,4.4,3.4,2148.08,751.37,166.36,56.67,58.5,34018.28,v1.0,42,synthetic
HP-354,Parbati Hydro Project Unit-354,Micro Hydro,run-of-river,Arunachal Pradesh,West Kameng,Kameng,Brahmaputra Basin,Mountainous,Greenfield,Tropical,370.0,0.0263,1,0.0263,2011,35,40.2,38.8,0.081,0.008,0.102,2.21,39.8,0.069,Concrete Gravity,12.5,89.4,0.01,0.0,0.0,32.0,0.23,Surface,10.0,1115.4,Francis,0.911,0.954,0.869,1,1,1,0.03,,1,3.2,2.8,2.5,4.2,0.14,0.594,59.4,0.91,7971.6,13.8,8.6,6.2,0.0,4.1,3.9,2414.45,844.11,197.72,57.03,76.05,42410.65,v1.0,42,synthetic
HP-355,Idukki Hydro Project Unit-355,Micro Hydro,run-of-river,Ladakh,Kargil,Ravi,Indus Basin,Hilly,Greenfield,Alpine,3137.0,0.0173,1,0.0173,2006,50,78.7,75.8,0.026,0.003,0.032,0.71,14.2,0.085,Concrete Gravity,14.9,108.6,0.01,0.0,0.0,72.3,0.77,Surface,10.0,811.2,Francis,0.937,0.971,0.91,1,1,1,0.02,,1,3.6,4.3,1.9,4.6,0.09,0.577,57.7,0.916,8024.2,9.3,5.7,4.1,0.0,2.6,2.7,2462.43,861.27,208.09,52.02,86.71,46890.17,v1.0,42,synthetic
HP-356,Srisailam Hydro Project Unit-356,Micro Hydro,run-of-river,Andhra Pradesh,Alluri Sitharama Raju,Wainganga,Godavari Basin,Hilly,Greenfield,Tropical,119.6,0.0148,1,0.0148,2021,40,22.2,20.9,0.078,0.012,0.097,2.54,5.4,0.39,Barrage/Weir,7.2,23.7,0.04,0.0,0.0,96.3,0.73,Surface,10.0,785.8,Francis,0.919,0.975,0.896,1,1,1,0.02,,1,2.4,3.1,2.6,1.5,0.05,0.391,39.1,0.889,7787.6,12.8,8.2,5.3,0.0,3.7,3.1,2702.7,945.95,236.49,74.32,101.35,53094.59,v1.0,42,synthetic
HP-357,Chhatru Hydro Project Unit-357,Micro Hydro,run-of-river,Goa,North Goa,Periyar,West Flowing Rivers,Plain,Greenfield,Himalayan Sub-tropical,1095.2,0.0976,2,0.0488,2011,35,9.5,8.8,1.176,0.137,1.756,33.38,5.4,0.435,Trench Intake,3.2,21.3,0.04,0.0,0.0,19.9,0.45,Surface,10.0,2891.5,Cross-flow,0.948,0.967,0.917,2,2,2,0.06,,2,3.8,4.0,2.8,4.5,0.46,0.535,53.5,0.897,7857.7,11.1,6.3,4.1,0.0,3.3,2.8,1971.31,689.55,147.54,40.98,49.18,29626.02,v1.0,42,synthetic
HP-358,Budhil Hydro Project Unit-358,Micro Hydro,run-of-river,Goa,North Goa,Pamba,West Flowing Rivers,Plain,Greenfield,Himalayan Sub-tropical,2027.1,0.0956,2,0.0478,2011,35,68.0,62.8,0.168,0.032,0.237,3.63,7.5,0.055,Trench Intake,6.3,24.8,0.01,0.0,0.0,114.9,0.74,Surface,10.0,2709.3,Francis,0.941,0.969,0.912,2,2,2,0.06,,2,1.8,2.1,1.7,1.5,0.49,0.582,58.2,0.93,8146.8,10.3,6.7,4.2,0.0,3.0,3.0,1882.85,659.0,141.21,29.29,47.07,28339.96,v1.0,42,synthetic
HP-359,Lata Tapovan Hydro Project Unit-359,Micro Hydro,run-of-river,Karnataka,Uttara Kannada,Koyna,Krishna Basin,Mountainous,Greenfield,Himalayan Sub-tropical,1938.6,0.033,1,0.033,2009,35,36.5,35.0,0.102,0.02,0.13,2.25,3.1,0.13,Trench Intake,11.1,59.4,0.01,0.0,0.0,14.1,0.79,Surface,10.0,1159.6,Francis,0.949,0.967,0.918,1,1,1,0.04,,1,3.7,3.5,4.8,2.8,0.15,0.536,53.6,0.872,7638.7,9.3,5.3,3.9,0.0,2.9,2.5,2075.76,727.27,166.67,48.48,60.61,35139.39,v1.0,42,synthetic
HP-360,Indirasagar Hydro Project Unit-360,Micro Hydro,run-of-river,Karnataka,Shivamogga,Tungabhadra,Krishna Basin,Plain,Greenfield,Himalayan Sub-tropical,2024.4,0.0627,2,0.0314,2019,40,31.2,29.8,0.229,0.045,0.327,7.4,47.2,0.153,Barrage/Weir,6.0,25.7,0.02,0.0,0.0,18.0,0.92,Surface,10.0,1935.2,Francis,0.934,0.962,0.899,2,2,2,0.04,,2,4.0,4.6,3.4,3.9,0.32,0.586,58.6,0.885,7752.6,9.4,6.0,4.1,0.0,2.6,2.4,1977.67,692.19,151.52,46.25,52.63,30864.43,v1.0,42,synthetic
HP-361,Luhri Hydro Project Unit-361,Micro Hydro,run-of-river,Bihar,Kaimur,Alaknanda,Ganga Basin,Plain,Greenfield,Alpine,2634.5,0.0979,2,0.049,2003,35,16.8,15.5,0.697,0.101,0.849,13.28,43.3,0.383,Trench Intake,6.2,46.5,0.04,0.0,0.0,67.0,0.35,Surface,10.0,3114.0,Francis,0.935,0.974,0.911,2,2,2,0.06,,2,3.0,2.7,2.9,3.3,0.38,0.439,43.9,0.864,7568.6,10.6,6.2,4.7,0.0,2.8,2.8,2117.47,741.57,159.35,34.73,53.12,31807.97,v1.0,42,synthetic
HP-362,Shanan Hydro Project Unit-362,Micro Hydro,run-of-river,Kerala,Pathanamthitta,Bhavani,Cauvery Basin,Mountainous,Greenfield,Alpine,2779.4,0.0363,1,0.0363,2016,50,49.6,47.6,0.086,0.016,0.128,2.26,22.7,0.405,Concrete Gravity,9.9,76.4,0.04,0.0,0.0,38.7,0.49,Surface,10.0,1265.0,Francis,0.922,0.958,0.883,1,1,1,0.05,,1,2.3,2.6,2.6,1.6,0.15,0.469,46.9,0.94,8234.4,9.1,5.8,3.3,0.0,2.9,1.9,2088.15,730.03,165.29,46.83,60.61,34848.48,v1.0,42,synthetic
HP-363,Chutak Hydro Project Unit-363,Micro Hydro,run-of-river,Goa,North Goa,Kalinadi,West Flowing Rivers,Plain,Greenfield,Himalayan Sub-tropical,1388.6,0.0474,1,0.0474,2022,50,65.1,61.9,0.086,0.009,0.124,2.96,33.3,0.358,Barrage/Weir,9.4,41.4,0.04,0.0,0.0,92.9,0.97,Surface,10.0,1716.4,Francis,0.916,0.974,0.892,1,1,1,0.06,,1,2.8,1.8,3.7,3.0,0.18,0.443,44.3,0.949,8313.2,13.0,7.2,4.8,0.0,4.3,3.7,2248.95,786.92,175.11,35.86,63.29,36210.97,v1.0,42,synthetic
HP-364,Chamera Hydro Project Unit-364,Micro Hydro,run-of-river,Uttarakhand,Pithoragarh,Yamuna,Ganga Basin,Hilly,Greenfield,Himalayan Sub-tropical,1713.0,0.0237,1,0.0237,2004,50,64.5,62.5,0.043,0.007,0.053,0.84,2.5,0.021,Barrage/Weir,5.3,28.3,0.0,0.0,0.0,17.4,0.75,Surface,10.0,1048.6,Francis,0.937,0.963,0.902,1,1,1,0.03,,1,3.0,3.0,4.7,1.3,0.1,0.495,49.5,0.915,8015.4,9.9,6.3,3.5,0.0,2.8,2.3,2472.57,864.98,202.53,46.41,80.17,44244.73,v1.0,42,synthetic
HP-365,Teesta Hydro Project Unit-365,Micro Hydro,run-of-river,Jammu & Kashmir,Reasi,Beas,Indus Basin,Plain,Greenfield,Alpine,2945.5,0.0254,1,0.0254,2004,35,14.5,13.9,0.218,0.034,0.31,7.56,39.0,0.055,Concrete Gravity,4.1,15.6,,0.0,0.0,97.7,0.43,Surface,10.0,996.9,Francis,0.945,0.952,0.9,1,1,1,0.03,,1,4.2,4.2,3.9,4.4,0.11,0.491,49.1,0.93,8146.8,13.5,8.3,5.7,0.0,3.8,3.1,2220.47,775.59,181.1,59.06,70.87,39248.03,v1.0,42,synthetic
HP-366,SVP Sharavathi Hydro Project Unit-366,Micro Hydro,run-of-river,Sikkim,South Sikkim,Kopili,Brahmaputra Basin,Mountainous,Greenfield,Tropical,577.7,0.0555,2,0.0278,2020,35,30.5,28.3,0.221,0.035,0.318,5.93,35.0,0.199,Concrete Gravity,5.7,24.4,0.02,0.0,0.0,65.8,0.79,Surface,10.0,1705.0,Francis,0.948,0.965,0.915,2,2,2,0.04,,2,3.5,3.6,2.9,3.9,0.2,0.411,41.1,0.868,7603.7,11.2,7.2,4.0,0.0,3.6,3.3,1942.34,679.28,149.55,34.23,52.25,30720.72,v1.0,42,synthetic
HP-367,Sanjay Hydro Project Unit-367,Micro Hydro,run-of-river,Odisha,Koraput,Wainganga,Godavari Basin,Hilly,Greenfield,Alpine,2573.6,0.0324,1,0.0324,2007,50,16.3,15.7,0.226,0.038,0.283,4.92,44.5,0.385,Trench Intake,3.3,12.8,0.04,0.0,0.0,109.6,0.96,Surface,10.0,1290.8,Francis,0.94,0.957,0.9,1,1,1,0.04,,1,2.2,3.3,1.9,1.4,0.12,0.407,40.7,0.876,7673.8,12.1,7.0,5.3,0.0,3.5,3.6,2345.68,820.99,188.27,43.21,70.99,39839.51,v1.0,42,synthetic
HP-368,Teesta Hydro Project Unit-368,Micro Hydro,run-of-river,Karnataka,Uttara Kannada,Bhima,Krishna Basin,Plain,Greenfield,Himalayan Sub-tropical,1647.2,0.0336,1,0.0336,2019,50,74.2,71.9,0.053,0.005,0.07,1.52,38.8,0.345,Barrage/Weir,10.0,73.7,,0.0,0.0,30.8,0.75,Surface,10.0,1194.3,Francis,0.93,0.969,0.901,1,1,1,0.04,,1,3.6,4.5,2.7,3.5,0.15,0.523,52.3,0.888,7778.9,9.1,5.8,3.6,0.0,3.0,2.0,2104.17,735.12,166.67,56.55,62.5,35544.64,v1.0,42,synthetic
HP-369,Kargil Hydro Project Unit-369,Micro Hydro,run-of-river,Uttar Pradesh,Sonbhadra,Alaknanda,Ganga Basin,Plain,Greenfield,Alpine,2975.1,0.0397,1,0.0397,2004,50,26.4,25.5,0.175,0.031,0.221,3.26,17.3,0.381,Concrete Gravity,9.6,40.0,0.04,0.0,0.0,36.9,0.73,Surface,10.0,1472.8,Francis,0.942,0.969,0.913,1,1,1,0.05,,1,2.6,2.1,3.5,2.3,0.17,0.484,48.4,0.867,7594.9,11.7,6.5,4.9,0.0,3.3,2.6,2251.89,788.41,176.32,40.3,65.49,37098.24,v1.0,42,synthetic
HP-370,Pakal Dul Hydro Project Unit-370,Micro Hydro,run-of-river,Arunachal Pradesh,West Kameng,Kopili,Brahmaputra Basin,Hilly,Greenfield,Tropical,648.0,0.082,1,0.082,2003,35,63.7,60.6,0.156,0.029,0.22,4.05,43.7,0.276,Concrete Gravity,8.5,42.6,0.03,0.0,0.0,108.3,0.28,Surface,10.0,2723.9,Francis,0.933,0.966,0.901,1,1,1,0.11,,1,2.7,2.4,3.2,2.6,0.42,0.581,58.1,0.921,8068.0,10.3,6.3,4.1,0.0,3.5,2.5,2181.71,763.41,164.63,51.22,56.1,33218.29,v1.0,42,synthetic
HP-371,Omkareshwar Hydro Project Unit-371,Micro Hydro,run-of-river,West Bengal,Kalimpong,Mandakini,Ganga Basin,Hilly,Greenfield,Himalayan Sub-tropical,1947.0,0.0779,1,0.0779,2006,40,54.4,52.5,0.175,0.032,0.219,3.4,2.8,0.348,Barrage/Weir,5.7,34.5,0.03,0.0,0.0,68.5,0.84,Surface,10.0,2558.4,Francis,0.915,0.972,0.889,1,1,1,0.1,,1,4.1,4.6,4.6,3.2,0.27,0.402,40.2,0.938,8216.9,13.0,7.7,5.3,0.0,4.5,3.0,2147.63,752.25,163.03,53.92,55.2,32842.11,v1.0,42,synthetic
HP-372,Vishnugad Pipalkoti Hydro Project Unit-372,Micro Hydro,run-of-river,Assam,Karbi Anglong,Siang,Brahmaputra Basin,Plain,Greenfield,Alpine,2233.4,0.0435,1,0.0435,2005,50,5.2,5.0,0.963,0.148,1.211,22.4,43.9,0.012,Concrete Gravity,2.6,18.3,0.0,0.0,0.0,39.7,0.91,Surface,10.0,1616.0,Cross-flow,0.946,0.966,0.914,1,1,1,0.06,,1,2.5,1.5,2.5,3.6,0.2,0.528,52.8,0.919,8050.4,11.7,6.5,4.6,0.0,3.7,2.5,2282.76,800.0,179.31,57.47,64.37,37149.43,v1.0,42,synthetic
HP-373,Nimo Bazgo Hydro Project Unit-373,Micro Hydro,run-of-river,Ladakh,Kargil,Jhelum,Indus Basin,Hilly,Greenfield,Tropical,764.9,0.0792,2,0.0396,2013,50,11.2,10.7,0.859,0.132,1.24,26.99,21.3,0.205,Barrage/Weir,5.2,30.0,,0.0,0.0,116.2,0.29,Surface,10.0,2345.0,Francis,0.949,0.956,0.907,2,2,2,0.05,,2,3.3,3.7,4.1,2.0,0.28,0.404,40.4,0.909,7962.8,13.8,8.1,5.1,0.0,4.5,3.8,1938.13,678.03,146.46,42.93,49.24,29608.59,v1.0,42,synthetic
HP-374,Kiru Hydro Project Unit-374,Micro Hydro,run-of-river,Jammu & Kashmir,Baramulla,Chenab,Indus Basin,Mountainous,Greenfield,Alpine,2442.1,0.0662,2,0.0331,2018,35,5.5,5.1,1.409,0.233,1.803,42.75,31.8,0.239,Trench Intake,14.4,51.6,0.02,0.0,0.0,111.0,0.76,Surface,10.0,2175.6,Cross-flow,0.924,0.968,0.894,2,2,2,0.04,,2,2.9,3.4,3.2,2.1,0.29,0.499,49.9,0.926,8111.8,12.3,7.7,5.2,0.0,3.5,3.3,2117.82,741.69,161.63,40.79,55.89,32864.05,v1.0,42,synthetic
HP-375,Luhri Hydro Project Unit-375,Micro Hydro,run-of-river,Telangana,Bhadradri Kothagudem,Pranahita,Godavari Basin,Plain,Greenfield,Himalayan Sub-tropical,1938.8,0.034,1,0.034,2005,40,29.5,27.7,0.137,0.014,0.183,2.93,8.6,0.432,Barrage/Weir,7.8,47.9,0.04,0.0,0.0,25.7,0.69,Surface,10.0,1242.2,Francis,0.927,0.98,0.908,1,1,1,0.04,,1,3.3,2.5,4.0,3.3,0.11,0.381,38.1,0.93,8146.8,12.1,7.3,4.9,0.0,3.9,3.4,2167.65,758.82,173.53,35.29,64.71,36535.29,v1.0,42,synthetic
HP-376,Shanan Hydro Project Unit-376,Micro Hydro,run-of-river,Karnataka,Uttara Kannada,Krishna,Krishna Basin,Mountainous,Greenfield,Himalayan Sub-tropical,1708.9,0.0278,1,0.0278,2020,40,20.5,19.1,0.163,0.033,0.21,4.37,3.3,0.152,Barrage/Weir,12.3,47.1,0.02,0.0,0.0,80.4,0.84,Surface,10.0,1040.9,Francis,0.945,0.96,0.907,1,1,1,0.04,,1,3.7,2.1,4.3,4.7,0.12,0.49,49.0,0.896,7849.0,11.6,6.5,5.0,0.0,3.1,2.9,2151.08,751.8,172.66,39.57,68.35,37442.45,v1.0,42,synthetic
HP-377,Sardar Sarovar Hydro Project Unit-377,Micro Hydro,run-of-river,Ladakh,Leh,Indus,Indus Basin,Plain,Greenfield,Alpine,2625.9,0.0504,1,0.0504,2019,50,60.3,57.7,0.099,0.015,0.131,3.18,2.7,0.463,Trench Intake,12.2,92.4,0.05,0.0,0.0,15.2,0.37,Surface,10.0,1794.9,Francis,0.937,0.972,0.911,1,1,1,0.07,,1,3.3,4.0,2.7,3.3,0.24,0.535,53.5,0.862,7551.1,10.1,5.9,4.1,0.0,3.3,2.2,2228.17,779.76,172.62,49.6,61.51,35613.1,v1.0,42,synthetic
HP-378,Kargil Hydro Project Unit-378,Micro Hydro,run-of-river,Tamil Nadu,Central District,Moyar,Cauvery Basin,Mountainous,Greenfield,Tropical,602.2,0.0161,1,0.0161,2020,35,7.3,6.9,0.265,0.045,0.322,5.54,16.2,0.475,Trench Intake,3.7,22.1,0.05,0.0,0.0,14.8,0.59,Surface,10.0,776.2,Cross-flow,0.937,0.979,0.917,1,1,1,0.02,,1,4.0,3.3,4.6,4.1,0.05,0.389,38.9,0.873,7647.5,8.7,5.6,3.6,0.0,2.6,2.2,2496.89,875.78,211.18,49.69,86.96,48211.18,v1.0,42,synthetic
HP-379,Rongtong Hydro Project Unit-379,Micro Hydro,run-of-river,Punjab,Pathankot,Beas,Indus Basin,Mountainous,Greenfield,Himalayan Sub-tropical,1462.7,0.0659,1,0.0659,2008,40,28.0,25.9,0.285,0.051,0.374,5.7,23.0,0.094,Barrage/Weir,8.9,40.6,0.01,0.0,0.0,63.8,0.27,Surface,10.0,2224.4,Francis,0.915,0.96,0.878,1,1,1,0.09,,1,2.6,2.6,1.6,3.7,0.22,0.381,38.1,0.882,7726.3,9.1,5.1,4.0,0.0,3.1,2.5,2172.99,760.24,165.4,48.56,57.66,33754.17,v1.0,42,synthetic
HP-380,Tidong Hydro Project Unit-380,Micro Hydro,run-of-river,Andhra Pradesh,Alluri Sitharama Raju,Indravati,Godavari Basin,Plain,Greenfield,Himalayan Sub-tropical,1095.8,0.0352,1,0.0352,2010,35,18.6,17.4,0.238,0.027,0.347,4.21,7.6,0.256,Trench Intake,6.8,23.3,0.03,0.0,0.0,17.3,0.47,Surface,10.0,1284.0,Francis,0.912,0.976,0.89,1,1,1,0.05,,1,1.9,1.7,2.3,1.6,0.15,0.493,49.3,0.929,8138.0,10.1,5.7,4.0,0.0,3.1,2.8,2176.14,761.36,173.3,42.61,65.34,36477.27,v1.0,42,synthetic
HP-381,Idukki Hydro Project Unit-381,Pico Hydro,run-of-river,Madhya Pradesh,Khandwa,Wainganga,Godavari Basin,Plain,Greenfield,Tropical,729.8,0.00177,1,0.0018,2010,35,41.6,39.2,0.005,0.001,0.006,0.15,35.0,0.127,Concrete Gravity,8.8,52.8,0.01,0.0,0.0,30.0,0.95,Surface,10.0,60.6,Francis,0.931,0.965,0.898,1,1,1,0.0,,1,3.9,4.4,4.2,3.2,0.01,0.424,42.4,0.922,8076.7,3.6,2.2,1.4,0.0,1.2,0.8,1355.93,451.98,282.49,56.5,56.5,34237.29,v1.0,42,synthetic
